test_interface_simple|tests/test_add_custom_markers.py::test_interface_simple|-PASSED-|0.00010269973427057266|simple_marker|$value from test_stash.py$
test_interface_complex|tests/test_add_custom_markers.py::test_interface_complex|-PASSED-|0.00010039983317255974|complex_marker|$value from test_stash.py$
test_event_simple|tests/test_add_custom_markers.py::test_event_simple|-PASSED-|9.689992293715477e-05|simple_marker|$value from test_stash.py$
test_something_else|tests/test_add_custom_markers.py::test_something_else|-PASSED-|8.600018918514252e-05||$value from test_stash.py$
test_class_multiplication|tests/test_class.py::TestApp::test_class_multiplication|-PASSED-|7.320009171962738e-05||$value from test_stash.py$
test_class_division|tests/test_class.py::TestApp::test_class_division|-PASSED-|7.509998977184296e-05||$value from test_stash.py$
test_display_input|tests/test_config_hook.py::test_display_input|-PASSED-|0.0041010999120771885||$value from test_stash.py$
test_something_10|tests/test_dev.py::test_something_10|-PASSED-|8.96998681128025e-05|dev|$value from test_stash.py$
test_fn_example1_pass|tests/test_functions.py::test_fn_example1_pass|-PASSED-|7.830001413822174e-05||$value from test_stash.py$
test_fn_example2_pass|tests/test_functions.py::test_fn_example2_pass|-PASSED-|0.00010810000821948051||$value from test_stash.py$
test_fn_example3_xfail|tests/test_functions.py::test_fn_example3_xfail|-PASSED-|7.179984822869301e-05||$value from test_stash.py$
test_generate_data_list[0]|tests/test_generate_data.py::test_generate_data_list[0]|-PASSED-|6.850017234683037e-05||$value from test_stash.py$
test_generate_data_list[1]|tests/test_generate_data.py::test_generate_data_list[1]|-PASSED-|7.139984518289566e-05||$value from test_stash.py$
test_generate_data_list[2]|tests/test_generate_data.py::test_generate_data_list[2]|-PASSED-|7.240008562803268e-05||$value from test_stash.py$
test_generate_data_list[3]|tests/test_generate_data.py::test_generate_data_list[3]|-PASSED-|6.669992581009865e-05||$value from test_stash.py$
test_generate_data_list[4]|tests/test_generate_data.py::test_generate_data_list[4]|-PASSED-|7.459986954927444e-05||$value from test_stash.py$
test_generate_data_list[5]|tests/test_generate_data.py::test_generate_data_list[5]|-PASSED-|7.149996235966682e-05||$value from test_stash.py$
test_generate_data_list[6]|tests/test_generate_data.py::test_generate_data_list[6]|-PASSED-|9.430013597011566e-05||$value from test_stash.py$
test_generate_data_list[7]|tests/test_generate_data.py::test_generate_data_list[7]|-PASSED-|9.479979053139687e-05||$value from test_stash.py$
test_generate_data_list[8]|tests/test_generate_data.py::test_generate_data_list[8]|^!!!FAILED!!!^|0.00020619994029402733||$value from test_stash.py$
test_generate_data_list[9]|tests/test_generate_data.py::test_generate_data_list[9]|^!!!FAILED!!!^|0.0001509999856352806||$value from test_stash.py$
test_generate_data_tuple[data_tuple0]|tests/test_generate_data.py::test_generate_data_tuple[data_tuple0]|-PASSED-|0.00011869985610246658||$value from test_stash.py$
test_generate_data_tuple[data_tuple1]|tests/test_generate_data.py::test_generate_data_tuple[data_tuple1]|-PASSED-|6.789993494749069e-05||$value from test_stash.py$
