test_generate_data_list[0]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[0]|-PASSED-|0.00010130001464858651|
test_generate_data_list[1]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[1]|-PASSED-|0.00011000002268701792|
test_generate_data_list[2]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[2]|-PASSED-|0.00021049997303634882|
test_generate_data_list[3]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[3]|-PASSED-|0.0001281999866478145|
test_generate_data_list[4]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[4]|-PASSED-|9.210000280290842e-05|
test_generate_data_list[5]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[5]|-PASSED-|0.0001480000209994614|
test_generate_data_list[6]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[6]|-PASSED-|0.00019479996990412474|
test_generate_data_list[7]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[7]|-PASSED-|0.00014910002937540412|
test_generate_data_list[8]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[8]|^!!!FAILED!!!^|0.0001838000025600195|
test_generate_data_list[9]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_list[9]|^!!!FAILED!!!^|0.00017199997091665864|
test_generate_data_tuple[data_tuple0]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple0]|-PASSED-|8.58000130392611e-05|
test_generate_data_tuple[data_tuple1]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple1]|-PASSED-|0.00016160000814124942|
test_generate_data_tuple[data_tuple2]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple2]|-PASSED-|8.38999985717237e-05|
test_generate_data_tuple[data_tuple3]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple3]|-PASSED-|9.34000127017498e-05|
test_generate_data_tuple[data_tuple4]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple4]|-PASSED-|0.00012539996532723308|
test_generate_data_tuple[data_tuple5]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple5]|-PASSED-|0.0007607000297866762|
test_generate_data_tuple[data_tuple6]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple6]|-PASSED-|0.00025640003150328994|
test_generate_data_tuple[data_tuple7]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple7]|-PASSED-|0.0002539000124670565|
test_generate_data_tuple[data_tuple8]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple8]|-PASSED-|0.00010289996862411499|
test_generate_data_tuple[data_tuple9]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_tuple[data_tuple9]|-PASSED-|7.939996430650353e-05|
test_generate_data_two_lists_are_triples[1-3]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[1-3]|-PASSED-|8.630001684650779e-05|
test_generate_data_two_lists_are_triples[1-6]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[1-6]|^!!!FAILED!!!^|0.000417600036598742|
test_generate_data_two_lists_are_triples[1-9]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[1-9]|^!!!FAILED!!!^|0.0005157000268809497|
test_generate_data_two_lists_are_triples[2-3]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[2-3]|^!!!FAILED!!!^|0.0005015999777242541|
test_generate_data_two_lists_are_triples[2-6]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[2-6]|-PASSED-|0.0001365999924018979|
test_generate_data_two_lists_are_triples[2-9]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[2-9]|^!!!FAILED!!!^|0.00017340003978461027|
test_generate_data_two_lists_are_triples[3-3]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[3-3]|^!!!FAILED!!!^|0.00016170000890269876|
test_generate_data_two_lists_are_triples[3-6]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[3-6]|^!!!FAILED!!!^|0.00023990002227947116|
test_generate_data_two_lists_are_triples[3-9]|tests/tests_05_generate_param_data/ex01_generate_data/test_generate_data.py::test_generate_data_two_lists_are_triples[3-9]|-PASSED-|0.0002717999741435051|
